PUMA10,PUMA00,FREQUENCY,SUM_H7V001,PERCPOP10
G48002306,G4802304,1684,99016.00000000000,0.81602782288
G48002306,G4802309,15,0.00000000000,0.00000000000
G48002306,G4802312,250,15181.00000000000,0.12511228871
G48002307,G4802304,124,20494.00000000000,0.18036364917
G48002307,G4802306,942,67229.00000000000,0.59166916023
G48002307,G4802309,7,0.00000000000,0.00000000000
G48002307,G4802315,149,25903.00000000000,0.22796719061
G48002308,G4802305,234,11109.00000000000,0.10605655586
G48002308,G4802310,1558,86467.00000000000,0.82549214290
G48002308,G4802314,63,2157.00000000000,0.02059267180
G48002308,G4802315,42,5013.00000000000,0.04785862945
G48002309,G4802305,1745,79245.00000000000,0.73093454841
G48002309,G4802306,137,6206.00000000000,0.05724247344
G48002309,G4802315,419,22965.00000000000,0.21182297816
G48002310,G4802305,594,44342.00000000000,0.43438479624
G48002310,G4802315,1034,57738.00000000000,0.56561520376
G48002311,G4802301,83,4634.00000000000,0.04343954179
G48002311,G4802304,15,0.00000000000,0.00000000000
G48002311,G4802305,1,0.00000000000,0.00000000000
G48002311,G4802306,1216,69426.00000000000,0.65080570320
G48002311,G4802315,516,32617.00000000000,0.30575475501
G48002312,G4802301,642,11780.00000000000,0.10845447766
G48002312,G4802302,430,31157.00000000000,0.28685196608
G48002312,G4802304,702,34104.00000000000,0.31398399882
G48002312,G4802306,592,29258.00000000000,0.26936851506
G48002312,G4802311,187,2318.00000000000,0.02134104238
G48002313,G4802301,531,7992.00000000000,0.07448137034
G48002313,G4802302,1616,83096.00000000000,0.77441240611
G48002313,G4802304,137,16214.00000000000,0.15110622356
G48002314,G4802301,1443,34529.00000000000,0.29864726946
G48002314,G4802302,343,9900.00000000000,0.08562680551
G48002314,G4802303,427,31301.00000000000,0.27072774136
G48002314,G4802307,843,39888.00000000000,0.34499818367
G48002315,G4802301,833,38407.00000000000,0.35086741639
G48002315,G4802307,957,49447.00000000000,0.45172341339
G48002315,G4802308,487,21609.00000000000,0.19740917022
G48002316,G4802307,652,41074.00000000000,0.40243376705
G48002316,G4802308,953,60990.00000000000,0.59756623295
G48002317,G4802308,141,5549.00000000000,0.05525076419
G48002317,G4802314,1825,94884.00000000000,0.94474923581
G48002318,G4802308,1002,53335.00000000000,0.51402274480
G48002318,G4802313,369,16737.00000000000,0.16130493446
G48002318,G4802314,561,33688.00000000000,0.32467232074
G48002319,G4802308,639,26866.00000000000,0.24843950841
G48002319,G4802313,1114,81273.00000000000,0.75156049159
G48002320,G4802308,16,0.00000000000,0.00000000000
G48002320,G4802311,680,68574.00000000000,0.67629886781
G48002320,G4802313,717,32822.00000000000,0.32370113220
G48002321,G4802301,339,2537.00000000000,0.02399508181
G48002321,G4802311,1615,103193.00000000000,0.97600491819
G48002321,G4802315,5,0.00000000000,0.00000000000
G48002322,G4802201,1,0.00000000000,0.00000000000
G48002322,G4802311,991,42208.00000000000,0.40909134965
G48002322,G4802315,1401,60967.00000000000,0.59090865035
G48002400,G4802511,4427,116927.00000000000,1.00000000000
G48002501,G4802201,63,732.00000000000,0.00695051084
G48002501,G4802202,10,0.00000000000,0.00000000000
G48002501,G4802501,260,11125.00000000000,0.10563447150
G48002501,G4802507,302,21899.00000000000,0.20793611607
G48002501,G4802509,1613,71560.00000000000,0.67947890159
G48002502,G4802501,517,29147.00000000000,0.25777608759
G48002502,G4802505,532,35600.00000000000,0.31484642393
G48002502,G4802507,585,40684.00000000000,0.35980932335
G48002502,G4802508,231,7640.00000000000,0.06756816514
G48002503,G4802505,1335,73211.00000000000,0.56784847239
G48002503,G4802506,565,38919.00000000000,0.30186849923
G48002503,G4802508,281,16797.00000000000,0.13028302838
G48002504,G4802506,1064,83499.00000000000,0.79108479394
G48002504,G4802508,338,22051.00000000000,0.20891520606
G48002505,G4802506,610,43485.00000000000,0.42970216803
G48002505,G4802508,829,57713.00000000000,0.57029783197
G48002506,G4802502,15,160.00000000000,0.00149284368
G48002506,G4802503,703,44309.00000000000,0.41341506653
G48002506,G4802506,120,6457.00000000000,0.06024557279
G48002506,G4802508,1001,56252.00000000000,0.52484651701
G48002507,G4802501,563,25220.00000000000,0.22376604825
G48002507,G4802502,99,2154.00000000000,0.01911150150
G48002507,G4802505,495,33571.00000000000,0.29786082497
G48002507,G4802506,834,51762.00000000000,0.45926162528
G48002508,G4802501,756,33022.00000000000,0.31229430679
G48002508,G4802502,1682,65930.00000000000,0.62351049745
G48002508,G4802508,169,6788.00000000000,0.06419519576
G48002509,G4802501,946,39188.00000000000,0.29497041866
G48002509,G4802505,83,4400.00000000000,0.03311906303
G48002509,G4802507,1394,72419.00000000000,0.54510214220
G48002509,G4802510,412,16847.00000000000,0.12680837611
G48002510,G4802202,18,0.00000000000,0.00000000000
G48002510,G4802504,20,0.00000000000,0.00000000000
G48002510,G4802507,294,11723.00000000000,0.10376540150
G48002510,G4802509,636,46085.00000000000,0.40791849596
G48002510,G4802510,771,55168.00000000000,0.48831610254
G48002511,G4802202,10,58.00000000000,0.00054256314
G48002511,G4802504,1022,86541.00000000000,0.80955098223
G48002511,G4802509,302,20301.00000000000,0.18990645463
G48002512,G4802501,273,1896.00000000000,0.01783312484
G48002512,G4802504,1632,64860.00000000000,0.61005088460
G48002512,G4802509,6,0.00000000000,0.00000000000
G48002512,G4802510,690,39563.00000000000,0.37211599056
G48002513,G4802502,1555,61435.00000000000,0.49301426038
G48002513,G4802503,1222,63176.00000000000,0.50698573962
G48002514,G4802503,2414,111105.00000000000,0.89289014972
G48002514,G4802504,1,0.00000000000,0.00000000000
G48002514,G4802511,477,13328.00000000000,0.10710985028
G48002515,G4802501,203,3210.00000000000,0.03109802174
G48002515,G4802503,322,14758.00000000000,0.14297339714
G48002515,G4802504,2041,65028.00000000000,0.62998198059
G48002515,G4802509,346,13686.00000000000,0.13258801418
G48002515,G4802511,150,6540.00000000000,0.06335858635
G48002516,G4800600,1,24.00000000000,0.00020333469
G48002516,G4802202,6,47.00000000000,0.00039819710
G48002516,G4802504,909,53913.00000000000,0.45676596177
G48002516,G4802509,1341,64048.00000000000,0.54263250644
G48002600,G4800600,1428,3719.00000000000,0.01898572625
G48002600,G4802700,5836,46101.00000000000,0.23534847154
G48002600,G4802800,20268,88562.00000000000,0.45211451676
G48002600,G4803100,2482,10501.00000000000,0.05360825795
G48002600,G4803600,5559,47001.00000000000,0.23994302751
G48002700,G4802900,5400,131506.00000000000,1.00000000000
G48002800,G4803000,1585,3320.00000000000,0.03228504191
G48002800,G4803100,25270,99514.00000000000,0.96771495809
G48002800,G4803600,1,0.00000000000,0.00000000000
G48002900,G4803000,6222,110224.00000000000,1.00000000000
G48003000,G4803200,3897,136872.00000000000,1.00000000000
G48003100,G4803300,4616,137130.00000000000,1.00000000000
G48003200,G4803300,1,0.00000000000,0.00000000000
G48003200,G4803400,30789,110077.00000000000,1.00000000000
G48003301,G4803502,1,0.00000000000,0.00000000000
G48003301,G4803503,9,0.00000000000,0.00000000000
G48003301,G4803504,6107,138813.00000000000,1.00000000000
G48003302,G4803504,1032,94963.00000000000,0.59837682182
G48003302,G4803505,907,63738.00000000000,0.40162317818
G48003303,G4803502,1,0.00000000000,0.00000000000
G48003303,G4803504,474,33916.00000000000,0.25928474229
G48003303,G4803505,1509,96890.00000000000,0.74071525771
G48003304,G4803501,3,0.00000000000,0.00000000000
G48003304,G4803502,2999,109942.00000000000,0.99989086345
G48003304,G4803503,1,0.00000000000,0.00000000000
G48003304,G4803504,2,12.00000000000,0.00010913655
G48003305,G4803501,336,19248.00000000000,0.14935170744
G48003305,G4803503,1843,109621.00000000000,0.85058621787
G48003305,G4803504,26,8.00000000000,0.00006207469
G48003306,G4803501,1694,113192.00000000000,0.84790555522
G48003306,G4803504,594,20304.00000000000,0.15209444478
G48003400,G4803600,10759,101312.00000000000,0.57335597057
G48003400,G4803703,3195,75388.00000000000,0.42664402943
G48003400,G4805201,1,0.00000000000,0.00000000000
G48003400,G4805401,1,0.00000000000,0.00000000000
G48003501,G4803701,14,0.00000000000,0.00000000000
G48003501,G4803702,2322,147496.00000000000,0.96116776905
G48003501,G4803703,130,5959.00000000000,0.03883223095
G48003502,G4803701,4867,127220.00000000000,0.81145554280
G48003502,G4803702,334,7017.00000000000,0.04475698431
G48003502,G4803703,1124,22543.00000000000,0.14378747289
G48003601,G4803900,10390,124588.00000000000,0.83418478370
G48003601,G4804503,3,8.00000000000,0.00005356437
G48003601,G4805100,2285,24757.00000000000,0.16576165193
G48003602,G4804000,3614,194851.00000000000,1.00000000000
G48003700,G4801900,13987,143886.00000000000,0.88762630936
G48003700,G4802700,3042,18212.00000000000,0.11234901482
G48003700,G4803900,4,4.00000000000,0.00002467582
G48003801,G4803801,2719,103636.00000000000,1.00000000000
G48003801,G4803802,16,0.00000000000,0.00000000000
G48003802,G4803801,24,0.00000000000,0.00000000000
G48003802,G4803802,4853,131270.00000000000,1.00000000000
G48003900,G4804100,11166,177972.00000000000,0.99998314370
G48003900,G4804502,2,3.00000000000,0.00001685630
G48004000,G4801700,5837,151295.00000000000,1.00000000000
G48004100,G2200800,3,0.00000000000,0.00000000000
G48004100,G4801600,10386,117068.00000000000,1.00000000000
G48004200,G4804200,7855,136472.00000000000,1.00000000000
G48004301,G4804300,3363,116076.00000000000,0.99967273542
G48004301,G4804400,35,38.00000000000,0.00032726458
G48004302,G4804300,89,2220.00000000000,0.01630446757
G48004302,G4804400,7213,133939.00000000000,0.98369553243
G48004400,G4804502,5553,110739.00000000000,1.00000000000
G48004501,G4804501,995,53343.00000000000,0.38967499690
G48004501,G4804502,778,44208.00000000000,0.32294307150
G48004501,G4804503,882,39340.00000000000,0.28738193161
G48004502,G4804501,338,23847.00000000000,0.20830530830
G48004502,G4804503,1585,90634.00000000000,0.79169469170
G48004503,G4804501,1086,103838.00000000000,1.00000000000
G48004504,G4804501,139,7799.00000000000,0.07757420228
G48004504,G4804502,1416,92737.00000000000,0.92242579772
G48004601,G4804601,650,13365.00000000000,0.11847879083
G48004601,G4804602,1490,45639.00000000000,0.40458313018
G48004601,G4804603,1371,53801.00000000000,0.47693807899
G48004602,G4804601,3178,103792.00000000000,0.88709594708
G48004602,G4804607,11,0.00000000000,0.00000000000
G48004602,G4804611,302,13210.00000000000,0.11290405292
G48004603,G4804601,166,1962.00000000000,0.01695105620
G48004603,G4804607,2727,113783.00000000000,0.98304894380
G48004603,G4804608,5,0.00000000000,0.00000000000
G48004604,G4804603,1329,43944.00000000000,0.35582474352
G48004604,G4804604,621,34668.00000000000,0.28071482360
G48004604,G4804607,575,20258.00000000000,0.16403371687
G48004604,G4804620,482,24629.00000000000,0.19942671601
G48004605,G4804611,5,15.00000000000,0.00012813066
G48004605,G4804620,2,41.00000000000,0.00035022380
G48004605,G4804622,220,0.00000000000,0.00000000000
G48004605,G4804624,36,243.00000000000,0.00207571668
G48004605,G4804625,2196,116769.00000000000,0.99744592886
G48004606,G4804611,1031,40360.00000000000,0.37418529404
G48004606,G4804622,1598,67501.00000000000,0.62581470596
G48004606,G4804625,3,0.00000000000,0.00000000000
G48004607,G4804602,1054,40903.00000000000,0.39407106247
G48004607,G4804611,198,4729.00000000000,0.04556052256
G48004607,G4804622,462,28885.00000000000,0.27828625381
G48004607,G4804623,681,29279.00000000000,0.28208216116
G48004608,G4804602,463,23625.00000000000,0.23378821015
G48004608,G4804615,610,40424.00000000000,0.40002770823
G48004608,G4804623,575,37004.00000000000,0.36618408162
G48004609,G4804602,364,30385.00000000000,0.24151306325
G48004609,G4804603,214,5773.00000000000,0.04588628975
G48004609,G4804606,1105,72191.00000000000,0.57380515217
G48004609,G4804615,235,17462.00000000000,0.13879549483
G48004610,G4804606,563,31696.00000000000,0.30462863294
G48004610,G4804615,541,61035.00000000000,0.58660425957
G48004610,G4804618,202,11317.00000000000,0.10876710749
G48004611,G4804603,381,19482.00000000000,0.18891819557
G48004611,G4804605,698,28527.00000000000,0.27662813700
G48004611,G4804606,332,24306.00000000000,0.23569683100
G48004611,G4804615,35,1682.00000000000,0.01631046119
G48004611,G4804618,445,29127.00000000000,0.28244637524
G48004612,G4804603,8,0.00000000000,0.00000000000
G48004612,G4804604,3,0.00000000000,0.00000000000
G48004612,G4804605,1101,82718.00000000000,0.80390689538
G48004612,G4804612,280,15716.00000000000,0.15273822829
G48004612,G4804619,85,4461.00000000000,0.04335487633
G48004613,G4804604,764,59062.00000000000,0.55350733330
G48004613,G4804605,220,11519.00000000000,0.10795182981
G48004613,G4804613,378,22442.00000000000,0.21031816691
G48004613,G4804619,260,13682.00000000000,0.12822266998
G48004614,G4804604,594,51509.00000000000,0.49005318289
G48004614,G4804613,772,51103.00000000000,0.48619052603
G48004614,G4804620,93,2497.00000000000,0.02375629109
G48004615,G4804609,560,34827.00000000000,0.33968944463
G48004615,G4804613,675,61468.00000000000,0.59953572752
G48004615,G4804620,128,6231.00000000000,0.06077482785
G48004616,G4804607,43,3062.00000000000,0.02857569479
G48004616,G4804608,504,23720.00000000000,0.22136364485
G48004616,G4804609,932,75942.00000000000,0.70871829330
G48004616,G4804620,62,4430.00000000000,0.04134236706
G48004617,G4804607,340,17625.00000000000,0.16700304159
G48004617,G4804608,1655,79506.00000000000,0.75334716734
G48004617,G4804620,220,8406.00000000000,0.07964979107
G48004618,G4804608,419,24168.00000000000,0.23499669402
G48004618,G4804611,1359,68928.00000000000,0.67021897242
G48004618,G4804622,62,3315.00000000000,0.03223328536
G48004618,G4804624,69,6433.00000000000,0.06255104819
G48004619,G4804608,234,6312.00000000000,0.06198687984
G48004619,G4804611,5,0.00000000000,0.00000000000
G48004619,G4804620,499,17031.00000000000,0.16725262207
G48004619,G4804624,1239,76832.00000000000,0.75452724202
G48004619,G4804625,16,1653.00000000000,0.01623325608
G48004620,G4804620,969,65257.00000000000,0.64028925214
G48004620,G4804624,815,36661.00000000000,0.35971074786
G48004621,G4804614,1048,31765.00000000000,0.30840704098
G48004621,G4804620,103,5554.00000000000,0.05392390070
G48004621,G4804624,461,38198.00000000000,0.37086517083
G48004621,G4804625,548,27480.00000000000,0.26680388749
G48004622,G4804614,1617,54115.00000000000,0.51855152456
G48004622,G4804622,2142,47102.00000000000,0.45135016003
G48004622,G4804625,112,3141.00000000000,0.03009831541
G48004623,G4804614,2588,72734.00000000000,0.70702023835
G48004623,G4804622,1011,30140.00000000000,0.29297976165
G48004624,G4804621,815,53132.00000000000,0.49522779808
G48004624,G4804622,819,28994.00000000000,0.27024457535
G48004624,G4804623,520,25162.00000000000,0.23452762658
G48004625,G4804502,2,0.00000000000,0.00000000000
G48004625,G4804621,425,21692.00000000000,0.19425265741
G48004625,G4804623,1811,89977.00000000000,0.80574734259
G48004626,G4804615,124,15378.00000000000,0.13318782966
G48004626,G4804616,616,53972.00000000000,0.46744788284
G48004626,G4804623,777,46111.00000000000,0.39936428751
G48004627,G4804616,210,16899.00000000000,0.15187791529
G48004627,G4804621,1013,85299.00000000000,0.76661543854
G48004627,G4804623,245,9069.00000000000,0.08150664618
G48004628,G4804615,556,33524.00000000000,0.31165692080
G48004628,G4804618,1094,74043.00000000000,0.68834307920
G48004629,G4804616,1164,85343.00000000000,0.77609945073
G48004629,G4804617,290,24621.00000000000,0.22390054927
G48004630,G4804617,308,29085.00000000000,0.28859320117
G48004630,G4804621,1200,71697.00000000000,0.71140679883
G48004631,G4804617,1559,117605.00000000000,1.00000000000
G48004632,G4804612,19,0.00000000000,0.00000000000
G48004632,G4804617,654,43778.00000000000,0.43044521356
G48004632,G4804618,132,16532.00000000000,0.16255014552
G48004632,G4804619,381,30215.00000000000,0.29708762684
G48004632,G4804621,337,11179.00000000000,0.10991701408
G48004633,G4804617,606,74636.00000000000,0.74217413786
G48004633,G4804618,166,25928.00000000000,0.25782586214
G48004634,G4804612,83,4627.00000000000,0.04549074356
G48004634,G4804618,518,56693.00000000000,0.55738204556
G48004634,G4804619,277,40393.00000000000,0.39712721088
G48004635,G4804612,198,4928.00000000000,0.04667197030
G48004635,G4804619,1385,100660.00000000000,0.95332802970
G48004636,G4804605,26,1756.00000000000,0.01641474336
G48004636,G4804610,332,21286.00000000000,0.19897735027
G48004636,G4804612,1018,43198.00000000000,0.40380642568
G48004636,G4804618,691,40737.00000000000,0.38080148069
G48004636,G4804619,1,0.00000000000,0.00000000000
G48004637,G4804610,838,62084.00000000000,0.54584139265
G48004637,G4804612,613,49049.00000000000,0.43123791103
G48004637,G4804619,30,2607.00000000000,0.02292069633
G48004638,G4804609,102,4042.00000000000,0.03961929407
G48004638,G4804610,552,45050.00000000000,0.44157575401
G48004638,G4804612,262,21606.00000000000,0.21177992766
G48004638,G4804619,326,28614.00000000000,0.28047166760
G48004638,G4804620,68,2709.00000000000,0.02655335666
G48004701,G4804901,4910,107139.00000000000,0.69333514531
G48004701,G4804902,1916,47388.00000000000,0.30666485469
G48004702,G4804902,2467,136782.00000000000,1.00000000000
G48004801,G4804802,1276,102261.00000000000,1.00000000000
G48004802,G4804801,1237,34473.00000000000,0.31768543861
G48004802,G4804802,2884,74040.00000000000,0.68231456139
G48004803,G4804801,4675,102392.00000000000,1.00000000000
G48004901,G4804701,293,16817.00000000000,0.16228709288
G48004901,G4804702,1088,86808.00000000000,0.83771290712
